employee_id,department,date,gender,department_code,clockin_time
GM1300,GSPHCDA  (GM),2024-11-22,Female,15,08:47:54
GM1300,GSPHCDA  (GM),2024-11-25,Female,15,09:59:51
GM1300,GSPHCDA  (GM),2024-11-27,Female,15,09:01:08
GM1300,GSPHCDA  (GM),2024-11-28,Female,15,08:48:18
GM1300,GSPHCDA  (GM),2024-11-29,Female,15,09:03:39
GM1300,GSPHCDA  (GM),2024-12-02,Female,15,08:48:08
GM1300,GSPHCDA  (GM),2024-12-03,Female,15,09:25:57
GM1300,GSPHCDA  (GM),2024-12-04,Female,15,08:41:12
GM1300,GSPHCDA  (GM),2024-12-05,Female,15,08:39:31
GM1300,GSPHCDA  (GM),2024-12-06,Female,15,09:13:48
GM1300,GSPHCDA  (GM),2024-12-09,Female,15,09:12:40
GM1300,GSPHCDA  (GM),2024-12-10,Female,15,09:09:42
GM1300,GSPHCDA  (GM),2024-12-11,Female,15,09:05:48
GM1300,GSPHCDA  (GM),2024-12-12,Female,15,09:05:11
GM1300,GSPHCDA  (GM),2024-12-13,Female,15,09:06:32
GM1300,GSPHCDA  (GM),2024-12-16,Female,15,09:18:30
GM1300,GSPHCDA  (GM),2024-12-19,Female,15,14:22:26
GM1300,GSPHCDA  (GM),2024-12-20,Female,15,14:37:56
GM1300,GSPHCDA  (GM),2024-12-23,Female,15,11:08:44
GM1300,GSPHCDA  (GM),2024-12-24,Female,15,10:18:51
GM1300,GSPHCDA  (GM),2024-12-27,Female,15,09:00:21
GM1300,GSPHCDA  (GM),2024-12-30,Female,15,08:52:31
GM1300,GSPHCDA  (GM),2024-12-31,Female,15,17:02:09
GM1300,GSPHCDA  (GM),2025-01-02,Female,15,09:01:51
GM1300,GSPHCDA  (GM),2025-01-03,Female,15,08:52:38
GM1301,GSPHCDA  (GM),2024-02-01,Female,15,10:31:11
GM1301,GSPHCDA  (GM),2024-02-02,Female,15,13:01:39
GM1301,GSPHCDA  (GM),2024-02-05,Female,15,10:53:16
GM1301,GSPHCDA  (GM),2024-02-06,Female,15,11:20:24
GM1301,GSPHCDA  (GM),2024-02-07,Female,15,09:40:52
GM1301,GSPHCDA  (GM),2024-02-12,Female,15,09:05:50
GM1301,GSPHCDA  (GM),2024-02-13,Female,15,09:05:14
GM1301,GSPHCDA  (GM),2024-02-14,Female,15,10:22:26
GM1301,GSPHCDA  (GM),2024-02-15,Female,15,09:11:25
GM1301,GSPHCDA  (GM),2024-02-16,Female,15,10:33:02
GM1301,GSPHCDA  (GM),2024-02-19,Female,15,11:30:38
GM1301,GSPHCDA  (GM),2024-02-20,Female,15,08:49:14
GM1301,GSPHCDA  (GM),2024-02-21,Female,15,08:40:21
GM1301,GSPHCDA  (GM),2024-02-22,Female,15,08:58:57
GM1301,GSPHCDA  (GM),2024-02-23,Female,15,10:27:37
GM1301,GSPHCDA  (GM),2024-02-26,Female,15,08:22:13
GM1301,GSPHCDA  (GM),2024-02-27,Female,15,09:58:54
GM1301,GSPHCDA  (GM),2024-02-28,Female,15,09:08:32
GM1301,GSPHCDA  (GM),2024-02-29,Female,15,09:18:36
GM1301,GSPHCDA  (GM),2024-03-01,Female,15,17:17:30
GM1301,GSPHCDA  (GM),2024-03-04,Female,15,09:45:43
GM1301,GSPHCDA  (GM),2024-03-05,Female,15,10:18:36
GM1301,GSPHCDA  (GM),2024-03-06,Female,15,10:44:26
GM1301,GSPHCDA  (GM),2024-03-08,Female,15,10:56:40
GM1301,GSPHCDA  (GM),2024-03-11,Female,15,09:38:39
GM1301,GSPHCDA  (GM),2024-03-12,Female,15,09:32:45
GM1301,GSPHCDA  (GM),2024-03-13,Female,15,09:24:39
GM1301,GSPHCDA  (GM),2024-03-14,Female,15,09:27:41
GM1301,GSPHCDA  (GM),2024-03-15,Female,15,09:04:05
GM1301,GSPHCDA  (GM),2024-03-18,Female,15,09:23:56
GM1301,GSPHCDA  (GM),2024-03-19,Female,15,11:45:53
GM1301,GSPHCDA  (GM),2024-03-20,Female,15,09:43:02
GM1301,GSPHCDA  (GM),2024-03-21,Female,15,09:11:03
GM1301,GSPHCDA  (GM),2024-03-22,Female,15,10:00:28
GM1301,GSPHCDA  (GM),2024-03-25,Female,15,08:56:11
GM1301,GSPHCDA  (GM),2024-03-26,Female,15,08:55:01
GM1301,GSPHCDA  (GM),2024-03-27,Female,15,11:11:29
GM1301,GSPHCDA  (GM),2024-03-28,Female,15,09:56:47
GM1301,GSPHCDA  (GM),2024-03-29,Female,15,10:34:38
GM1301,GSPHCDA  (GM),2024-04-02,Female,15,09:37:00
GM1301,GSPHCDA  (GM),2024-04-03,Female,15,11:25:37
GM1301,GSPHCDA  (GM),2024-04-04,Female,15,16:33:40
GM1301,GSPHCDA  (GM),2024-04-05,Female,15,11:11:01
GM1301,GSPHCDA  (GM),2024-04-08,Female,15,09:27:57
GM1301,GSPHCDA  (GM),2024-04-09,Female,15,10:20:27
GM1301,GSPHCDA  (GM),2024-04-12,Female,15,11:57:45
GM1301,GSPHCDA  (GM),2024-04-15,Female,15,09:51:44
GM1301,GSPHCDA  (GM),2024-04-16,Female,15,09:53:19
GM1301,GSPHCDA  (GM),2024-04-17,Female,15,14:18:00
GM1301,GSPHCDA  (GM),2024-04-18,Female,15,10:01:01
GM1301,GSPHCDA  (GM),2024-04-19,Female,15,10:00:01
GM1301,GSPHCDA  (GM),2024-04-22,Female,15,09:28:45
GM1301,GSPHCDA  (GM),2024-04-23,Female,15,08:05:26
GM1301,GSPHCDA  (GM),2024-04-24,Female,15,23:22:53
GM1301,GSPHCDA  (GM),2024-04-25,Female,15,14:44:38
GM1301,GSPHCDA  (GM),2024-04-26,Female,15,15:50:40
GM1301,GSPHCDA  (GM),2024-04-28,Female,15,19:48:54
GM1301,GSPHCDA  (GM),2024-04-29,Female,15,15:51:02
GM1301,GSPHCDA  (GM),2024-04-30,Female,15,15:54:49
GM1301,GSPHCDA  (GM),2024-05-01,Female,15,16:15:33
GM1301,GSPHCDA  (GM),2024-05-02,Female,15,16:17:02
GM1301,GSPHCDA  (GM),2024-05-03,Female,15,17:11:07
GM1301,GSPHCDA  (GM),2024-05-06,Female,15,16:50:28
GM1301,GSPHCDA  (GM),2024-05-07,Female,15,14:53:23
GM1301,GSPHCDA  (GM),2024-05-08,Female,15,14:43:25
GM1301,GSPHCDA  (GM),2024-05-09,Female,15,15:35:08
GM1301,GSPHCDA  (GM),2024-05-12,Female,15,14:53:18
GM1301,GSPHCDA  (GM),2024-05-13,Female,15,15:34:59
GM1301,GSPHCDA  (GM),2024-05-14,Female,15,14:57:49
GM1301,GSPHCDA  (GM),2024-05-15,Female,15,14:57:52
GM1301,GSPHCDA  (GM),2024-05-16,Female,15,14:59:32
GM1301,GSPHCDA  (GM),2024-05-17,Female,15,17:50:13
GM1301,GSPHCDA  (GM),2024-05-18,Female,15,17:56:19
GM1301,GSPHCDA  (GM),2024-05-20,Female,15,14:56:45
GM1301,GSPHCDA  (GM),2024-05-21,Female,15,15:10:16
GM1301,GSPHCDA  (GM),2024-05-22,Female,15,15:09:08
GM1301,GSPHCDA  (GM),2024-05-23,Female,15,14:56:41
GM1301,GSPHCDA  (GM),2024-05-24,Female,15,15:27:28
GM1301,GSPHCDA  (GM),2024-05-27,Female,15,14:58:13
GM1301,GSPHCDA  (GM),2024-05-28,Female,15,15:09:43
GM1301,GSPHCDA  (GM),2024-05-29,Female,15,15:17:53
GM1301,GSPHCDA  (GM),2024-05-30,Female,15,16:55:09
GM1301,GSPHCDA  (GM),2024-05-31,Female,15,15:56:44
GM1301,GSPHCDA  (GM),2024-06-03,Female,15,15:13:03
GM1301,GSPHCDA  (GM),2024-06-05,Female,15,17:23:49
GM1301,GSPHCDA  (GM),2024-06-06,Female,15,16:45:34
GM1301,GSPHCDA  (GM),2024-06-07,Female,15,16:03:38
GM1301,GSPHCDA  (GM),2024-06-10,Female,15,15:26:09
GM1301,GSPHCDA  (GM),2024-06-11,Female,15,15:01:41
GM1301,GSPHCDA  (GM),2024-06-12,Female,15,15:03:14
GM1301,GSPHCDA  (GM),2024-06-13,Female,15,15:19:15
GM1301,GSPHCDA  (GM),2024-06-14,Female,15,16:10:22
GM1301,GSPHCDA  (GM),2024-06-20,Female,15,16:13:55
GM1301,GSPHCDA  (GM),2024-06-21,Female,15,23:54:38
GM1301,GSPHCDA  (GM),2024-06-23,Female,15,23:32:52
GM1301,GSPHCDA  (GM),2024-06-24,Female,15,15:11:03
GM1301,GSPHCDA  (GM),2024-06-25,Female,15,15:27:45
GM1301,GSPHCDA  (GM),2024-06-26,Female,15,16:50:26
GM1301,GSPHCDA  (GM),2024-06-27,Female,15,15:46:31
GM1301,GSPHCDA  (GM),2024-06-28,Female,15,15:56:35
GM1301,GSPHCDA  (GM),2024-07-01,Female,15,16:25:10
GM1301,GSPHCDA  (GM),2024-07-02,Female,15,15:03:58
GM1301,GSPHCDA  (GM),2024-07-03,Female,15,15:35:33
GM1301,GSPHCDA  (GM),2024-07-04,Female,15,16:13:03
GM1301,GSPHCDA  (GM),2024-07-05,Female,15,16:25:31
GM1301,GSPHCDA  (GM),2024-07-08,Female,15,15:11:00
GM1301,GSPHCDA  (GM),2024-07-09,Female,15,15:23:26
GM1301,GSPHCDA  (GM),2024-07-10,Female,15,15:42:41
GM1301,GSPHCDA  (GM),2024-07-11,Female,15,15:19:34
GM1301,GSPHCDA  (GM),2024-07-12,Female,15,16:22:02
GM1301,GSPHCDA  (GM),2024-07-15,Female,15,15:53:21
GM1301,GSPHCDA  (GM),2024-07-16,Female,15,16:40:01
GM1301,GSPHCDA  (GM),2024-07-18,Female,15,01:16:17
GM1301,GSPHCDA  (GM),2024-07-19,Female,15,16:59:08
GM1301,GSPHCDA  (GM),2024-07-22,Female,15,16:00:48
GM1301,GSPHCDA  (GM),2024-07-23,Female,15,15:59:06
GM1301,GSPHCDA  (GM),2024-07-24,Female,15,16:50:11
GM1301,GSPHCDA  (GM),2024-07-25,Female,15,16:25:44
GM1301,GSPHCDA  (GM),2024-07-26,Female,15,16:26:43
GM1301,GSPHCDA  (GM),2024-07-29,Female,15,16:08:31
GM1301,GSPHCDA  (GM),2024-07-30,Female,15,15:19:20
GM1301,GSPHCDA  (GM),2024-07-31,Female,15,15:41:21
GM1301,GSPHCDA  (GM),2024-08-01,Female,15,16:18:02
GM1301,GSPHCDA  (GM),2024-08-02,Female,15,18:06:16
GM1301,GSPHCDA  (GM),2024-08-04,Female,15,18:14:43
GM1301,GSPHCDA  (GM),2024-08-05,Female,15,16:55:11
GM1301,GSPHCDA  (GM),2024-08-06,Female,15,16:44:02
GM1301,GSPHCDA  (GM),2024-08-07,Female,15,16:39:25
GM1301,GSPHCDA  (GM),2024-08-08,Female,15,16:27:14
GM1301,GSPHCDA  (GM),2024-08-09,Female,15,16:40:09
GM1301,GSPHCDA  (GM),2024-08-12,Female,15,15:11:16
GM1301,GSPHCDA  (GM),2024-08-13,Female,15,16:35:21
GM1301,GSPHCDA  (GM),2024-08-14,Female,15,15:28:32
GM1301,GSPHCDA  (GM),2024-08-15,Female,15,17:25:42
GM1301,GSPHCDA  (GM),2024-08-16,Female,15,15:50:17
GM1301,GSPHCDA  (GM),2024-08-19,Female,15,15:28:47
GM1301,GSPHCDA  (GM),2024-08-20,Female,15,14:55:57
GM1301,GSPHCDA  (GM),2024-08-21,Female,15,15:26:08
GM1301,GSPHCDA  (GM),2024-08-22,Female,15,15:14:35
GM1301,GSPHCDA  (GM),2024-08-26,Female,15,16:01:18
GM1301,GSPHCDA  (GM),2024-08-27,Female,15,15:28:49
GM1301,GSPHCDA  (GM),2024-08-28,Female,15,16:11:05
GM1301,GSPHCDA  (GM),2024-08-29,Female,15,16:27:40
GM1301,GSPHCDA  (GM),2024-08-30,Female,15,16:19:53
GM1301,GSPHCDA  (GM),2024-09-02,Female,15,15:13:31
GM1301,GSPHCDA  (GM),2024-09-03,Female,15,15:50:50
GM1301,GSPHCDA  (GM),2024-09-04,Female,15,15:37:03
GM1301,GSPHCDA  (GM),2024-09-05,Female,15,17:00:42
GM1301,GSPHCDA  (GM),2024-09-06,Female,15,16:59:38
GM1301,GSPHCDA  (GM),2024-09-07,Female,15,14:44:20
GM1301,GSPHCDA  (GM),2024-09-09,Female,15,16:28:51
GM1301,GSPHCDA  (GM),2024-09-10,Female,15,17:36:48
GM1301,GSPHCDA  (GM),2024-09-11,Female,15,18:20:13
GM1301,GSPHCDA  (GM),2024-09-12,Female,15,17:59:53
GM1301,GSPHCDA  (GM),2024-09-13,Female,15,18:12:48
GM1301,GSPHCDA  (GM),2024-09-15,Female,15,21:18:07
GM1301,GSPHCDA  (GM),2024-09-16,Female,15,17:06:01
GM1301,GSPHCDA  (GM),2024-09-17,Female,15,15:52:53
GM1301,GSPHCDA  (GM),2024-09-18,Female,15,17:12:31
GM1301,GSPHCDA  (GM),2024-09-19,Female,15,21:26:43
GM1301,GSPHCDA  (GM),2024-09-20,Female,15,16:58:26
GM1301,GSPHCDA  (GM),2024-09-21,Female,15,15:40:23
GM1301,GSPHCDA  (GM),2024-09-23,Female,15,15:12:49
GM1301,GSPHCDA  (GM),2024-09-24,Female,15,15:25:48
GM1301,GSPHCDA  (GM),2024-09-25,Female,15,15:10:14
GM1301,GSPHCDA  (GM),2024-09-26,Female,15,16:29:36
GM1301,GSPHCDA  (GM),2024-09-27,Female,15,16:22:14
GM1301,GSPHCDA  (GM),2024-09-29,Female,15,23:28:23
GM1301,GSPHCDA  (GM),2024-09-30,Female,15,16:01:50
GM1301,GSPHCDA  (GM),2024-10-01,Female,15,16:09:55
GM1301,GSPHCDA  (GM),2024-10-02,Female,15,15:48:30
GM1301,GSPHCDA  (GM),2024-10-03,Female,15,15:31:40
GM1301,GSPHCDA  (GM),2024-10-04,Female,15,17:18:59
GM1301,GSPHCDA  (GM),2024-10-05,Female,15,21:33:57
GM1301,GSPHCDA  (GM),2024-10-07,Female,15,16:39:32
GM1301,GSPHCDA  (GM),2024-10-08,Female,15,15:15:29
GM1301,GSPHCDA  (GM),2024-10-10,Female,15,16:21:40
GM1301,GSPHCDA  (GM),2024-10-12,Female,15,00:09:45
GM1301,GSPHCDA  (GM),2024-10-14,Female,15,15:38:30
GM1301,GSPHCDA  (GM),2024-10-15,Female,15,16:29:43
GM1301,GSPHCDA  (GM),2024-10-16,Female,15,16:33:10
GM1301,GSPHCDA  (GM),2024-10-17,Female,15,15:27:24
GM1301,GSPHCDA  (GM),2024-10-18,Female,15,16:20:28
GM1301,GSPHCDA  (GM),2024-10-20,Female,15,15:12:00
GM1301,GSPHCDA  (GM),2024-10-21,Female,15,15:45:14
GM1301,GSPHCDA  (GM),2024-10-22,Female,15,15:09:56
GM1301,GSPHCDA  (GM),2024-10-23,Female,15,16:01:32
GM1301,GSPHCDA  (GM),2024-10-24,Female,15,15:37:20
GM1301,GSPHCDA  (GM),2024-10-25,Female,15,16:33:22
GM1301,GSPHCDA  (GM),2024-10-28,Female,15,15:43:05
GM1301,GSPHCDA  (GM),2024-10-29,Female,15,16:29:39
GM1301,GSPHCDA  (GM),2024-10-30,Female,15,17:26:52
GM1301,GSPHCDA  (GM),2024-10-31,Female,15,15:31:38
GM1301,GSPHCDA  (GM),2024-11-01,Female,15,16:37:31
GM1301,GSPHCDA  (GM),2024-11-02,Female,15,17:38:30
GM1301,GSPHCDA  (GM),2024-11-04,Female,15,16:38:09
GM1302,GSPHCDA  (GM),2024-02-01,Male,15,08:26:00
GM1302,GSPHCDA  (GM),2024-02-02,Male,15,11:04:09
GM1302,GSPHCDA  (GM),2024-02-05,Male,15,08:17:46
GM1302,GSPHCDA  (GM),2024-02-06,Male,15,08:12:22
GM1302,GSPHCDA  (GM),2024-02-07,Male,15,08:25:51
GM1302,GSPHCDA  (GM),2024-02-08,Male,15,08:41:18
GM1302,GSPHCDA  (GM),2024-02-09,Male,15,08:34:28
GM1302,GSPHCDA  (GM),2024-02-12,Male,15,08:08:51
GM1302,GSPHCDA  (GM),2024-02-13,Male,15,08:20:28
GM1302,GSPHCDA  (GM),2024-02-14,Male,15,08:17:03
GM1302,GSPHCDA  (GM),2024-02-15,Male,15,08:17:35
GM1302,GSPHCDA  (GM),2024-02-16,Male,15,08:40:00
GM1302,GSPHCDA  (GM),2024-02-19,Male,15,08:28:20
GM1302,GSPHCDA  (GM),2024-02-21,Male,15,08:12:47
GM1302,GSPHCDA  (GM),2024-02-22,Male,15,08:27:11
GM1302,GSPHCDA  (GM),2024-02-23,Male,15,08:20:48
GM1302,GSPHCDA  (GM),2024-02-24,Male,15,08:17:24
GM1302,GSPHCDA  (GM),2024-02-26,Male,15,08:08:57
GM1302,GSPHCDA  (GM),2024-02-27,Male,15,08:24:04
GM1302,GSPHCDA  (GM),2024-02-28,Male,15,08:25:01
GM1302,GSPHCDA  (GM),2024-02-29,Male,15,08:29:46
GM1302,GSPHCDA  (GM),2024-03-01,Male,15,08:08:01
GM1302,GSPHCDA  (GM),2024-03-04,Male,15,08:22:56
GM1302,GSPHCDA  (GM),2024-03-05,Male,15,08:28:27
GM1302,GSPHCDA  (GM),2024-03-06,Male,15,08:14:36
GM1302,GSPHCDA  (GM),2024-03-07,Male,15,08:15:57
GM1302,GSPHCDA  (GM),2024-03-08,Male,15,08:37:25
GM1302,GSPHCDA  (GM),2024-03-11,Male,15,08:46:21
GM1302,GSPHCDA  (GM),2024-03-12,Male,15,12:34:02
GM1302,GSPHCDA  (GM),2024-03-14,Male,15,16:25:49
GM1302,GSPHCDA  (GM),2024-03-15,Male,15,09:13:23
GM1302,GSPHCDA  (GM),2024-03-18,Male,15,08:12:40
GM1302,GSPHCDA  (GM),2024-03-19,Male,15,08:39:21
GM1302,GSPHCDA  (GM),2024-03-20,Male,15,08:32:45
GM1302,GSPHCDA  (GM),2024-03-21,Male,15,08:17:56
GM1302,GSPHCDA  (GM),2024-03-22,Male,15,08:02:38
GM1302,GSPHCDA  (GM),2024-03-23,Male,15,11:14:54
GM1302,GSPHCDA  (GM),2024-03-25,Male,15,08:06:32
GM1302,GSPHCDA  (GM),2024-03-26,Male,15,08:19:05
GM1302,GSPHCDA  (GM),2024-03-27,Male,15,08:33:09
GM1302,GSPHCDA  (GM),2024-03-28,Male,15,08:24:40
GM1302,GSPHCDA  (GM),2024-03-29,Male,15,08:53:03
GM1302,GSPHCDA  (GM),2024-04-01,Male,15,08:29:05
GM1302,GSPHCDA  (GM),2024-04-02,Male,15,08:09:42
GM1302,GSPHCDA  (GM),2024-04-03,Male,15,08:23:13
GM1302,GSPHCDA  (GM),2024-04-04,Male,15,08:37:44
GM1302,GSPHCDA  (GM),2024-04-05,Male,15,08:40:21
GM1302,GSPHCDA  (GM),2024-04-08,Male,15,07:24:52
GM1302,GSPHCDA  (GM),2024-04-12,Male,15,09:09:47
GM1302,GSPHCDA  (GM),2024-04-15,Male,15,08:43:06
GM1302,GSPHCDA  (GM),2024-04-16,Male,15,08:47:44
GM1302,GSPHCDA  (GM),2024-04-17,Male,15,08:31:28
GM1302,GSPHCDA  (GM),2024-04-18,Male,15,08:11:43
GM1302,GSPHCDA  (GM),2024-04-19,Male,15,08:52:50
GM1302,GSPHCDA  (GM),2024-04-22,Male,15,08:18:09
GM1302,GSPHCDA  (GM),2024-04-23,Male,15,08:17:54
GM1302,GSPHCDA  (GM),2024-04-24,Male,15,08:18:53
GM1302,GSPHCDA  (GM),2024-04-25,Male,15,08:15:25
GM1302,GSPHCDA  (GM),2024-04-26,Male,15,08:49:22
GM1302,GSPHCDA  (GM),2024-04-29,Male,15,08:52:46
GM1302,GSPHCDA  (GM),2024-04-30,Male,15,08:23:14
GM1302,GSPHCDA  (GM),2024-05-01,Male,15,08:51:53
GM1302,GSPHCDA  (GM),2024-05-05,Male,15,13:22:55
GM1302,GSPHCDA  (GM),2024-05-06,Male,15,08:21:35
GM1302,GSPHCDA  (GM),2024-05-07,Male,15,07:42:34
GM1302,GSPHCDA  (GM),2024-05-08,Male,15,08:04:53
GM1302,GSPHCDA  (GM),2024-05-09,Male,15,08:15:27
GM1302,GSPHCDA  (GM),2024-05-10,Male,15,08:39:28
GM1302,GSPHCDA  (GM),2024-05-13,Male,15,08:25:51
GM1302,GSPHCDA  (GM),2024-05-14,Male,15,07:53:48
GM1302,GSPHCDA  (GM),2024-05-15,Male,15,08:13:16
GM1302,GSPHCDA  (GM),2024-05-16,Male,15,08:12:06
GM1302,GSPHCDA  (GM),2024-05-17,Male,15,10:51:39
GM1302,GSPHCDA  (GM),2024-05-19,Male,15,08:07:52
GM1302,GSPHCDA  (GM),2024-05-20,Male,15,08:25:23
GM1302,GSPHCDA  (GM),2024-05-21,Male,15,07:55:55
GM1302,GSPHCDA  (GM),2024-05-22,Male,15,08:05:36
GM1302,GSPHCDA  (GM),2024-05-23,Male,15,07:42:27
GM1302,GSPHCDA  (GM),2024-05-24,Male,15,09:01:10
GM1302,GSPHCDA  (GM),2024-05-27,Male,15,10:47:09
GM1302,GSPHCDA  (GM),2024-05-28,Male,15,08:11:11
GM1302,GSPHCDA  (GM),2024-05-30,Male,15,09:07:34
GM1302,GSPHCDA  (GM),2024-05-31,Male,15,08:48:14
GM1302,GSPHCDA  (GM),2024-06-01,Male,15,08:25:40
GM1302,GSPHCDA  (GM),2024-06-05,Male,15,17:51:55
GM1302,GSPHCDA  (GM),2024-06-06,Male,15,08:33:33
GM1302,GSPHCDA  (GM),2024-06-07,Male,15,08:17:46
GM1302,GSPHCDA  (GM),2024-06-10,Male,15,08:13:00
GM1302,GSPHCDA  (GM),2024-06-11,Male,15,08:03:35
GM1302,GSPHCDA  (GM),2024-06-12,Male,15,07:54:40
GM1302,GSPHCDA  (GM),2024-06-13,Male,15,08:15:21
GM1302,GSPHCDA  (GM),2024-06-15,Male,15,11:02:41
GM1302,GSPHCDA  (GM),2024-06-19,Male,15,08:39:35
GM1302,GSPHCDA  (GM),2024-06-20,Male,15,08:20:38
GM1302,GSPHCDA  (GM),2024-06-21,Male,15,08:51:26
GM1302,GSPHCDA  (GM),2024-06-24,Male,15,08:08:29
GM1302,GSPHCDA  (GM),2024-06-25,Male,15,08:06:13
GM1302,GSPHCDA  (GM),2024-06-26,Male,15,08:19:43
GM1302,GSPHCDA  (GM),2024-06-27,Male,15,08:30:04
GM1302,GSPHCDA  (GM),2024-06-28,Male,15,08:33:31
GM1302,GSPHCDA  (GM),2024-07-01,Male,15,08:34:45
GM1302,GSPHCDA  (GM),2024-07-02,Male,15,10:51:12
GM1302,GSPHCDA  (GM),2024-07-03,Male,15,08:01:36
GM1302,GSPHCDA  (GM),2024-07-04,Male,15,08:15:01
GM1302,GSPHCDA  (GM),2024-07-09,Male,15,11:48:59
GM1302,GSPHCDA  (GM),2024-07-10,Male,15,08:09:06
GM1302,GSPHCDA  (GM),2024-07-11,Male,15,08:34:09
GM1302,GSPHCDA  (GM),2024-07-12,Male,15,08:42:53
GM1302,GSPHCDA  (GM),2024-07-15,Male,15,08:15:12
GM1302,GSPHCDA  (GM),2024-07-16,Male,15,08:42:30
GM1302,GSPHCDA  (GM),2024-07-17,Male,15,08:30:38
GM1302,GSPHCDA  (GM),2024-07-18,Male,15,08:33:30
GM1302,GSPHCDA  (GM),2024-07-19,Male,15,09:00:28
GM1302,GSPHCDA  (GM),2024-07-22,Male,15,08:18:51
GM1302,GSPHCDA  (GM),2024-07-23,Male,15,08:21:36
GM1302,GSPHCDA  (GM),2024-07-24,Male,15,08:09:15
GM1302,GSPHCDA  (GM),2024-07-25,Male,15,08:19:24
GM1302,GSPHCDA  (GM),2024-07-26,Male,15,08:39:57
GM1302,GSPHCDA  (GM),2024-07-29,Male,15,08:21:04
GM1302,GSPHCDA  (GM),2024-07-30,Male,15,08:16:30
GM1302,GSPHCDA  (GM),2024-07-31,Male,15,08:20:24
GM1302,GSPHCDA  (GM),2024-08-01,Male,15,08:53:42
GM1302,GSPHCDA  (GM),2024-08-02,Male,15,08:50:46
GM1302,GSPHCDA  (GM),2024-08-05,Male,15,08:12:43
GM1302,GSPHCDA  (GM),2024-08-06,Male,15,08:35:54
GM1302,GSPHCDA  (GM),2024-08-07,Male,15,11:35:03
GM1302,GSPHCDA  (GM),2024-08-08,Male,15,09:43:19
GM1302,GSPHCDA  (GM),2024-08-09,Male,15,10:30:59
GM1302,GSPHCDA  (GM),2024-08-12,Male,15,08:17:08
GM1302,GSPHCDA  (GM),2024-08-13,Male,15,08:29:15
GM1302,GSPHCDA  (GM),2024-08-14,Male,15,08:32:58
GM1302,GSPHCDA  (GM),2024-08-15,Male,15,17:29:06
GM1302,GSPHCDA  (GM),2024-08-16,Male,15,09:13:59
GM1302,GSPHCDA  (GM),2024-08-19,Male,15,08:56:32
GM1302,GSPHCDA  (GM),2024-08-20,Male,15,08:54:17
GM1302,GSPHCDA  (GM),2024-08-21,Male,15,10:33:24
GM1302,GSPHCDA  (GM),2024-08-22,Male,15,09:00:45
GM1302,GSPHCDA  (GM),2024-08-26,Male,15,08:32:18
GM1302,GSPHCDA  (GM),2024-08-27,Male,15,08:18:07
GM1302,GSPHCDA  (GM),2024-08-28,Male,15,08:23:15
GM1302,GSPHCDA  (GM),2024-08-29,Male,15,09:09:41
GM1302,GSPHCDA  (GM),2024-08-30,Male,15,09:20:02
GM1302,GSPHCDA  (GM),2024-09-02,Male,15,08:16:44
GM1302,GSPHCDA  (GM),2024-09-03,Male,15,08:56:37
GM1302,GSPHCDA  (GM),2024-09-04,Male,15,08:41:57
GM1302,GSPHCDA  (GM),2024-09-05,Male,15,08:49:00
GM1302,GSPHCDA  (GM),2024-09-06,Male,15,08:57:29
GM1302,GSPHCDA  (GM),2024-09-09,Male,15,08:20:12
GM1302,GSPHCDA  (GM),2024-09-10,Male,15,08:21:03
GM1302,GSPHCDA  (GM),2024-09-11,Male,15,08:35:34
GM1302,GSPHCDA  (GM),2024-09-13,Male,15,08:46:12
GM1302,GSPHCDA  (GM),2024-09-17,Male,15,08:21:14
GM1302,GSPHCDA  (GM),2024-09-18,Male,15,08:17:52
GM1302,GSPHCDA  (GM),2024-09-19,Male,15,09:20:03
GM1302,GSPHCDA  (GM),2024-09-20,Male,15,08:34:44
GM1302,GSPHCDA  (GM),2024-09-23,Male,15,07:45:43
GM1302,GSPHCDA  (GM),2024-09-24,Male,15,07:48:38
GM1302,GSPHCDA  (GM),2024-09-25,Male,15,08:03:21
GM1302,GSPHCDA  (GM),2024-09-26,Male,15,08:31:02
GM1302,GSPHCDA  (GM),2024-09-27,Male,15,08:11:24
GM1302,GSPHCDA  (GM),2024-09-30,Male,15,07:56:50
GM1302,GSPHCDA  (GM),2024-10-02,Male,15,08:10:54
GM1302,GSPHCDA  (GM),2024-10-03,Male,15,08:26:49
GM1302,GSPHCDA  (GM),2024-10-04,Male,15,08:44:06
GM1302,GSPHCDA  (GM),2024-10-07,Male,15,08:04:40
GM1302,GSPHCDA  (GM),2024-10-08,Male,15,08:28:41
GM1302,GSPHCDA  (GM),2024-10-09,Male,15,08:23:36
GM1302,GSPHCDA  (GM),2024-10-10,Male,15,08:30:44
GM1302,GSPHCDA  (GM),2024-10-11,Male,15,08:21:32
GM1302,GSPHCDA  (GM),2024-10-14,Male,15,07:59:21
GM1302,GSPHCDA  (GM),2024-10-15,Male,15,08:09:09
GM1302,GSPHCDA  (GM),2024-10-16,Male,15,07:56:59
GM1302,GSPHCDA  (GM),2024-10-17,Male,15,12:01:44
GM1302,GSPHCDA  (GM),2024-10-18,Male,15,08:50:08
GM1302,GSPHCDA  (GM),2024-10-22,Male,15,08:25:54
GM1302,GSPHCDA  (GM),2024-10-23,Male,15,08:01:57
GM1302,GSPHCDA  (GM),2024-10-24,Male,15,08:42:10
GM1302,GSPHCDA  (GM),2024-10-25,Male,15,07:47:37
